MainDesig,TaxClass,MCProb
66528,Ds,0.896629
23841,S,0.996454
71639,Bk,0.572164
15097,Ds,0.887829
232760,Ad,0.968902
50290,S,0.96543
26240,S,0.887061
90389,Ds,0.519439
1455,S,1.0
72274,S,0.686249
60198,Ad,0.908407
63637,Ds,0.450743
26346,S,0.335514
92868,Ad,0.311256
38509,C,0.32545
6181,S,0.60211
54898,S,0.265891
13823,C,0.488447
148282,V,0.574915
31874,Kl,0.519555
143753,S,0.476732
14132,S,0.64263
44166,S,0.948701
42541,C,0.317625
44929,Ds,0.312833
50152,V,0.775177
25670,C,0.338056
24879,C,0.972294
51062,S,0.817841
63120,Ds,0.632986
29223,Ds,0.589385
15451,Xt,0.671408
12883,S,0.918053
66863,Ds,0.779367
101088,Ds,0.329977
139382,S,0.442982
192736,Ds,0.563929
77829,C,0.833269
53578,Ds,0.406758
276475,C,0.342007
89183,Ad,0.511652
40898,Ds,0.640891
113325,Ad,0.27374
92965,S,0.976654
91093,Ds,0.928911
13906,S,0.60547
49497,C,0.530164
30772,C,0.348374
125028,V,0.53576
27727,V,0.989904
91066,S,0.887912
133280,Ds,0.448685
111743,Ds,0.855184
127692,Ad,0.649339
113703,V,0.858473
87077,S,0.629764
131165,C,0.791512
4794,S,0.999307
26316,Xt,0.302045
47080,S,0.430456
278321,Ad,0.696186
86643,S,0.394487
63351,S,0.486651
30835,Kl,0.456547
51279,Kl,0.583005
150474,Ad,0.447301
56721,S,0.501171
86674,Ds,0.382683
2179,Cgx,0.735671
73104,S,0.428149
770,S,1.0
9125,S,0.473716
36510,Ad,0.467776
41050,S,0.999309
12676,S,0.873077
158437,Ds,0.298202
35502,S,0.397508
23254,C,0.586392
49966,C,0.396909
47276,Ds,0.513162
27518,Ds,0.672319
83282,C,0.573222
33513,V,1.0
90134,C,0.649293
7731,S,0.345794
61323,Ds,0.318175
271582,S,0.490298
74275,Ds,0.693195
76637,C,0.467164
52303,Ds,0.791192
280244,Ad,0.431506
96268,S,0.706109
43043,C,0.432536
14542,S,0.212283
80521,Ad,0.97794
59559,C,0.341025
86299,Bk,0.618123
12263,V,0.597372
41148,C,0.43581
119281,S,0.350507
78276,C,0.436611
15023,S,0.54846
114278,Ds,0.57301
48655,S,0.86943
69838,C,0.268137
57596,Bk,0.501227
5160,Cgx,0.852012
14446,C,0.937805
193351,Ds,0.784531
6085,V,1.0
61169,S,0.576317
95723,Ad,0.407542
41964,Ds,0.528
223518,Ad,0.95055
150912,S,0.470918
165092,Ds,0.574274
57233,V,0.998826
15426,C,0.263066
53882,V,0.454362
61292,V,0.608172
45603,C,0.660274
72668,V,0.464198
29031,Ds,0.504297
11365,Ds,0.619456
18906,C,0.295245
53404,S,0.91865
30651,S,0.473381
55728,Ds,0.722482
14849,C,0.403684
70759,C,0.476968
75979,Ad,0.474245
14410,Kl,0.43261
3744,Ds,0.497746
19928,Ds,0.891126
64254,C,0.276213
122082,S,0.942676
79439,Ds,0.511118
157753,S,0.427172
30200,S,0.662381
72015,C,0.328377
22225,C,0.623682
278994,Ds,0.261311
64669,Ad,0.401104
44180,S,0.907385
1765,Xt,0.970918
23161,Ds,0.604663
14708,S,0.354611
96452,Cgx,0.29425
47074,Ds,0.592849
124392,Ds,0.943803
24569,S,0.859716
114416,Kl,0.482816
108512,Ds,0.634864
121192,S,0.599039
45316,S,0.439197
30411,Ds,0.880333
19150,S,0.99926
78759,Ds,0.365367
40014,Ds,0.446798
4259,Cgx,0.275598
50550,Bk,0.38682
27543,C,0.805338
14829,S,0.99926
50196,V,0.403166
87096,Ds,0.459359
28835,C,0.53373
52962,S,0.441721
25689,C,0.266611
96529,Ds,0.296876
27404,C,0.75232
72756,Kl,0.356066
20619,Ds,0.505903
822,S,0.912505
8017,S,0.882385
85324,Ds,0.488617
51896,S,0.387495
34893,Ds,0.836186
124635,Ad,0.628895
25155,Ad,0.346272
20041,Kl,0.309483
60332,Ds,0.668272
237321,Ad,0.744436
23040,Ds,0.73693
54231,S,0.619508
25446,Ds,0.351357
59566,S,0.482959
159385,S,0.706399
60876,C,0.318336
29226,Ds,0.724898
27811,Kl,0.268323
2708,Xt,0.285041
459971,C,0.323874
28875,Bk,0.532722
122521,Ad,0.938306
15388,Ds,0.276036
26243,S,0.904358
135278,Bk,0.612868
118004,C,0.446932
5151,Ad,0.578773
10625,Kl,0.28336
188437,S,0.379049
158435,Ad,0.740677
16065,S,0.380427
152989,Ds,0.720212
27530,S,0.587917
27415,S,0.85593
47261,Ds,0.545219
103088,Kl,0.196284
228428,Ad,0.928475
132915,Ad,0.97234
81693,Ds,0.678033
63578,Cgx,0.420319
27649,Ds,0.522033
19019,Ad,0.423812
6947,S,0.948805
47111,Ds,0.338417
55456,V,0.999532
21418,S,0.999991
8745,Ds,0.924282
24647,S,0.561631
4608,S,0.994384
189639,C,0.598656
98962,Ds,0.295131
10613,V,0.999963
14105,Bk,0.549419
13811,Kl,0.430035
121393,Ad,0.481536
14739,S,0.373972
39672,Bk,0.253496
20524,S,0.829735
36949,Xt,0.524814
76370,S,0.330295
118601,S,0.646515
27933,Ds,0.545854
30225,C,0.674504
82441,Ad,0.545333
29081,S,0.558128
59094,Ds,0.582827
19584,Ad,0.366093
16918,S,0.698351
8757,Ds,0.741496
29677,V,0.999983
505,C,1.0
112762,Ds,0.391297
18867,S,0.998775
6483,S,0.902636
49889,Ds,0.680238
29819,Ds,0.54711
83182,Ad,0.518728
82710,Kl,0.272918
50091,V,1.0
82663,C,0.826187
76428,S,0.31427
51273,S,0.683553
24301,S,0.420721
61131,Ds,0.499886
98577,S,0.340748
10935,S,0.99861
44788,S,0.600103
109470,V,0.736841
89091,V,0.925596
48472,V,0.999383
20486,S,0.760303
546,Cgx,1.0
29453,V,0.798518
95166,S,0.673505
126008,Ad,0.562678
104446,V,0.531359
15203,Kl,0.424247
9613,Ds,0.284397
66859,C,0.417012
44712,Ds,0.447092
17352,C,0.386206
9182,Ds,0.999995
120232,V,0.867586
53792,S,0.981869
37994,Ds,0.582117
2393,C,0.454368
50852,S,0.876358
72977,S,0.737734
1180,Ds,0.974767
14523,S,0.488202
23912,C,0.35806
14900,Ds,0.6358
29539,S,0.522872
51143,C,0.470679
4855,S,0.999992
55257,V,0.613372
7373,C,0.662095
188228,Ds,0.525389
22995,Bk,0.483226
127110,Ad,0.671963
153009,Ds,0.361433
48732,Bk,0.310886
77448,S,0.513775
53703,S,0.654377
27343,V,1.0
23465,S,1.0
44082,S,0.661696
3993,S,0.689612
155967,S,0.474615
69880,S,0.442769
9727,S,0.998163
104520,Ad,0.520607
25436,S,0.999997
80595,V,0.482769
19210,S,0.460746
80525,V,0.819495
13757,C,0.717445
73583,Ad,0.395815
2424,C,0.802854
57684,S,0.40541
32986,S,0.686898
44074,S,0.777966
12289,V,1.0
3798,S,0.999999
67221,C,0.54445
15669,Bk,0.438987
60500,Ad,0.880473
4251,S,0.999787
6514,Bk,0.368567
23220,Ds,0.614663
24790,Ds,0.372187
119072,V,0.647933
49824,S,0.335013
5952,V,1.0
31514,V,1.0
27837,Ds,0.492371
191692,Ad,0.316327
16672,S,0.430249
22269,S,0.832445
29635,V,0.534188
2200,S,0.999119
109036,Ad,0.580736
3014,S,0.950994
133258,Ad,0.937413
49622,Bk,0.596856
347220,Ds,0.501162
47089,V,0.521623
26949,S,0.617162
52971,S,0.723999
28866,S,0.478657
27377,V,0.521395
155717,Ad,0.584589
215006,Ad,0.771132
102217,V,0.619329
62784,Kl,0.317848
170903,Ds,0.519327
211410,Ds,0.445268
4099,S,0.999973
20018,S,0.792052
38878,S,0.598538
46649,Ds,0.469717
7728,S,0.765335
62321,C,0.901951
90556,Ds,0.726322
12924,S,0.266667
69831,Ad,0.342756
17664,Ds,0.602373
9348,S,1.0
115761,S,0.519939
22419,Ds,0.500493
9239,Ad,0.484328
109800,Ds,0.63809
28788,Ds,0.653489
2727,S,1.0
5741,Ds,0.616583
93708,S,0.811573
118624,Ds,0.669155
54228,S,0.443352
71723,Ad,0.643515
21563,C,0.385987
114481,Ad,0.463943
14111,Ds,0.524562
13486,Cgx,0.634081
11785,Kl,0.607179
24789,V,0.349357
9169,S,0.689542
53045,Ds,0.741963
40922,Ds,0.31308
51306,Ad,0.642331
2462,S,0.99991
63810,Kl,0.29766
26799,S,0.827539
63344,Ds,0.582863
179990,C,0.280052
46173,S,0.952023
56495,S,0.74097
20687,S,0.864606
3891,S,0.987206
16080,S,0.985603
199951,Ad,0.609098
159108,Ds,0.504588
50757,S,0.257963
3885,S,0.726037
74404,Ds,0.483678
58699,Ds,0.409261
46374,C,0.31815
26488,S,0.419358
46785,Ds,0.288125
49538,Ds,0.60443
15757,V,0.798337
51849,Ad,0.372831
33419,S,0.718028
50809,Ad,0.63199
55190,Ds,0.729857
13381,Ds,0.583609
4478,S,0.976623
40997,S,0.550575
6863,Ds,0.575562
89677,S,0.339132
30242,S,0.372184
12325,Ds,0.515493
247817,Ad,0.799239
60523,Ad,0.422637
158425,Ad,0.953931
4733,Kl,0.945053
49796,S,0.794564
28130,S,0.243359
192170,S,0.562183
6012,S,0.999903
2367,S,0.926496
62343,Ds,0.566065
114372,S,0.336175
131583,C,0.332454
26387,S,0.998299
91930,Ds,0.410121
196482,Ad,0.789884
36655,V,0.519224
60549,S,0.554641
70697,Ad,0.401523
52804,Ad,0.653594
28335,Ds,0.607581
37448,Ad,0.474826
96871,Ds,0.77954
98808,Kl,0.271916
22638,S,0.554432
38967,Ad,0.725906
54753,V,0.553508
27452,Ds,0.527492
2046,Cgx,0.863386
77489,Ds,0.864207
9654,S,0.88415
84911,Ds,0.770357
130152,S,0.448137
11062,Kl,0.856402
71278,Bk,0.341843
111620,S,0.660664
104577,S,0.390754
61736,V,1.0
117110,S,0.55823
95797,V,0.754302
277701,C,0.300686
27539,S,0.530538
160836,S,0.389963
65591,Ds,0.821608
51946,C,0.307737
122673,Ad,0.889532
93545,Ad,0.536736
11049,C,0.3283
159095,Ds,0.628374
37859,Ad,0.736512
44020,S,0.614988
8936,S,0.685209
40091,C,0.40918
28678,S,0.748563
7833,Ds,0.693432
535,Cgx,1.0
4389,S,0.887627
21422,S,0.621548
13830,Ds,0.627593
798,Cgx,0.99943
124770,Ad,0.714752
48621,S,0.381195
57733,Ds,0.729415
36394,S,0.513687
57788,S,0.713741
24873,S,0.713056
119270,C,0.403792
28895,C,0.321043
28656,Ad,0.989512
36006,Ds,0.34861
19738,V,1.0
28574,C,0.338637
87202,V,0.874692
24223,S,0.495985
307,Xt,0.821194
17647,S,0.769505
21488,Ad,0.345821
39824,Ds,0.500732
17302,Ad,0.644907
22125,S,0.614032
85298,Ad,0.647217
91050,Ds,0.442884
15832,V,0.837641
12259,Ad,0.98166
95230,S,0.305533
55890,C,0.731026
60356,V,0.623206
50990,C,0.433662
99776,Ad,0.54685
34880,S,0.326617
25788,S,0.898951
44620,S,0.437844
39926,V,0.993662
28611,S,0.522274
26999,S,0.998987
126322,S,0.476859
211419,Ds,0.503272
111528,Ds,0.455325
2502,Bk,0.92368
130003,S,0.990835
114700,Ds,0.666698
55417,C,0.589635
140601,S,0.391943
64309,S,0.331374
298922,S,0.404148
446728,Ds,0.52554
86462,S,0.8584
37062,S,0.987987
176596,Ad,0.52566
307776,V,0.667803
299538,Ds,0.450697
162140,Ad,0.893092
5631,V,1.0
50539,C,0.336468
47796,Ds,0.605329
60836,Ad,0.442629
75033,S,0.67515
6636,V,0.576493
3010,Kl,0.391573
63323,Ds,0.394017
15531,S,0.452201
43549,S,0.90477
120751,S,0.506258
43313,Ad,0.931447
101837,Ad,0.532246
14647,C,0.709293
9388,C,0.496031
86,Cgx,0.999598
16199,Kl,0.254568
21705,S,0.546587
69817,Ad,0.400808
41709,Ds,0.588197
80158,Ad,0.95967
15350,Ds,0.329703
103431,V,0.704142
171659,V,0.492717
16174,Ds,0.576789
5942,C,0.581561
14426,S,0.346179
10801,S,0.66958
26433,V,0.974033
120715,S,0.366224
58170,Ds,0.657421
525,S,1.0
86025,C,0.808111
40686,Ds,0.883008
84729,S,0.58138
19404,S,0.576776
22774,C,0.622508
63818,S,0.379223
43855,S,0.956283
52795,Kl,0.248465
12820,Bk,0.959503
54410,Ds,0.209314
47518,Ad,0.912345
1419,S,1.0
71727,C,0.510509
28216,Ds,0.840356
93135,Ds,0.434572
3478,S,0.996927
12470,S,0.999841
48631,Ad,0.491272
3882,V,1.0
9437,S,0.94203
86676,S,0.873742
26259,Ds,0.463043
14633,Ds,0.586394
53490,S,0.738339
228665,Ad,0.356492
84784,Ad,0.902893
358667,Ds,0.896299
2007 CT23,Bk,0.367188
299379,Ad,0.728378
127655,C,0.493188
54659,Ds,0.820735
11658,Cgx,0.522501
69536,S,0.886682
17997,S,0.727517
37014,C,0.281125
5651,Ds,0.631258
111448,S,0.707852
161506,Ds,0.594065
301744,Ad,0.714217
23693,S,0.790077
131211,Ds,0.729478
76718,S,0.891721
111316,Ds,0.290238
300217,Ds,0.367457
39001,Ds,0.349003
63213,Kl,0.909383
50141,Ds,0.605592
131241,S,0.722898
189862,Ds,0.804848
201148,Ad,0.993187
62182,S,0.887541
751,Cgx,0.999998
109733,Ad,0.73446
72420,Ds,0.449511
136199,Bk,0.5468
55956,Ds,0.997207
45465,C,0.329437
297947,Kl,0.27803
42315,C,0.439773
146790,S,0.542268
176533,C,0.289033
57813,C,0.477735
208762,Ad,0.481484
108119,S,0.703723
7878,S,0.991342
87975,C,0.278512
123591,S,0.747191
301773,Ad,0.560365
77429,S,0.936563
44555,Cgx,0.294243
83941,Ad,0.403133
159463,Kl,0.548851
106722,C,0.36331
117705,Ds,0.581121
11140,Cgx,0.926961
63484,S,0.662356
33733,C,0.801581
115866,C,0.41743
165075,S,0.593044
118075,Ds,0.70044
223161,Ds,0.681769
276857,S,0.502264
108835,V,0.758123
15528,Kl,0.538389
203721,Ad,0.998129
93952,S,0.894259
8643,S,0.948879
273853,Ad,0.386872
43403,Ds,0.340502
70979,Kl,0.352035
134800,S,0.545295
114613,C,0.556515
97311,S,0.938261
170764,Ds,0.566765
23215,S,0.706375
77656,Bk,0.459125
298693,Ds,0.513959
362748,Ds,0.356463
398547,C,0.524303
168663,S,0.184133
116097,Ds,0.535603
206618,C,0.619838
233265,Ds,0.596009
20423,Kl,0.718073
138819,Ad,0.637673
57454,V,0.988128
356804,Ad,0.56458
61687,Cgx,0.352628
93260,S,0.281366
57119,V,0.90963
138408,S,0.49758
9918,C,0.714237
9721,Ds,0.992525
57153,C,0.51167
63657,Kl,0.393599
36892,Bk,0.848148
176722,Ad,0.978422
1834,Cgx,1.0
47038,Ad,0.789854
122581,Kl,0.50457
162147,S,0.952127
287955,Ad,0.561455
169690,Ad,0.954488
343996,Ds,0.646992
73143,S,0.977218
172185,S,0.947759
243817,Kl,0.289579
343896,Ad,0.812325
162360,Bk,0.819273
71057,S,0.995606
81936,S,0.690444
58443,S,0.568425
52475,S,0.395566
353393,S,0.326001
131253,Ds,0.67563
83830,C,0.749694
44487,Kl,0.546542
245176,V,0.997166
132359,Ad,0.754787
169939,S,0.631016
1059,Xt,0.570759
143246,Ds,0.461933
97145,S,0.999683
47963,S,0.879316
200837,V,0.99559
143655,C,0.968029
63708,V,1.0
33047,C,0.801059
98056,S,0.360313
141248,Ad,0.819029
236654,Ad,0.642447
27709,S,0.998598
63395,S,0.99873
36392,Ds,0.640185
287678,S,0.772655
200690,V,0.883389
136691,Kl,0.294206
32720,Ds,0.305802
56962,S,0.606534
231979,S,0.430687
178092,C,0.618578
50632,S,0.722834
140654,Kl,0.435205
56653,V,0.995721
108331,Ad,0.751015
287791,C,0.643592
54476,Ad,0.762072
169742,Ad,0.399037
201694,Ds,0.687722
29976,Ds,0.973837
138767,Kl,0.379407
35388,S,0.997597
31443,S,0.936847
55857,Bk,0.395456
61081,Kl,0.472729
54488,S,0.81284
52464,S,0.483526
176441,V,0.434796
138656,Ds,0.566795
139677,Ds,0.597321
451661,Ad,0.985867
194443,S,0.905445
74379,Kl,0.259174
388657,V,0.518485
153434,V,0.713638
204781,C,0.287141
234175,Kl,0.363443
457445,S,0.663302
107882,Ad,0.710198
96671,V,0.988398
53990,V,0.763013
17208,S,0.991318
173194,Ds,0.627195
130972,V,1.0
234263,V,0.661574
212561,C,0.498384
208174,Ds,0.751486
293932,Ad,0.384029
164987,Ds,0.564267
56946,S,0.276565
22722,S,0.982579
298600,S,0.401071
44358,S,0.998415
286151,Ds,0.434231
71147,S,0.999843
98832,S,0.318838
73795,Ds,0.826456
164687,Ad,0.935842
172162,C,0.544691
237520,Ds,0.376944
76495,Ds,0.694805
71199,C,0.454452
159377,Ds,0.604345
245088,C,0.440859
160322,Ds,0.887963
139633,S,0.561147
445924,S,0.450385
42298,Kl,0.491164
235614,Bk,0.848701
30637,Ds,0.494604
122267,V,0.998572
16500,S,1.0
47854,S,0.987663
45290,S,0.873974
2060,Bk,0.519421
84076,C,0.388339
158701,Ds,0.311992
40804,C,0.935855
289960,Ds,0.671694
182777,C,0.399671
103147,C,0.656368
283980,S,0.406595
144408,S,0.399754
6701,S,0.999997
286925,Ds,0.552338
170702,S,0.464629
297408,C,0.778143
165053,Ad,0.334312
117452,S,0.599261
92498,C,0.833689
129215,C,0.533234
160025,Kl,0.401386
83506,Ds,0.650278
446475,S,0.453701
13288,S,0.94174
162346,Ds,0.296085
8624,Kl,0.894645
56621,S,0.691517
22912,S,0.52129
24725,S,0.99832
282198,Ds,0.673334
171991,Bk,0.272033
103679,Ds,0.637813
25037,Ds,0.733417
89031,S,0.991102
36122,V,0.652372
174139,S,0.839165
1249,S,1.0
198943,Ds,0.522232
124816,Ds,0.322388
2002 JS125,Ad,0.508024
69935,Kl,0.683786
169965,S,0.929618
291389,V,0.995214
345624,Ad,0.519395
284443,Ds,0.624188
35409,Cgx,0.484725
27525,S,0.978262
83133,S,0.715832
72991,C,0.572782
239168,C,0.527266
16447,Cgx,0.847809
30501,C,0.444104
48720,S,0.528739
45406,Ds,0.43324
193774,V,0.83347
14179,Kl,0.433865
355359,Kl,0.24383
93394,V,1.0
92489,S,0.45946
103220,Ds,0.632284
193797,V,0.997569
354499,Ad,0.5602
30604,C,0.371998
56928,Ds,0.49462
134859,S,0.62953
34903,Xt,0.395823
50218,S,0.745995
19294,V,0.999712
283794,S,0.463532
93167,S,0.484639
47632,Ds,0.833942
62346,Ad,0.245385
286891,V,0.484537
96709,V,0.929906
125541,Ds,0.538238
44413,Cgx,0.397553
135260,Ad,0.720998
100947,S,0.999963
16232,Ds,0.651158
299019,Ad,0.833011
26478,S,0.866755
172032,Ad,0.981705
33628,V,1.0
196207,Ds,0.651358
63696,S,0.276732
200821,S,0.544628
57308,Bk,0.664936
202864,S,0.747691
239364,C,0.28688
293935,Ad,0.453355
196906,Ds,0.507204
203278,Ad,0.640725
2013 EN41,Ad,0.393921
96681,V,0.611606
67826,V,0.57881
209269,Kl,0.433749
113063,S,0.530864
245862,C,0.286333
46961,S,0.9972
238451,S,0.471302
52122,C,0.7468
176020,C,0.328833
210999,Ad,0.88805
292787,Ad,0.491814
21536,S,0.994226
200575,V,0.997771
102499,C,0.918726
36983,Ds,0.551597
24411,S,1.0
31977,V,0.616022
55831,S,0.417676
167403,Kl,0.364733
129926,C,0.68626
75902,S,0.593216
55452,Ds,0.490748
73641,Ds,0.58899
52343,S,0.621713
13221,S,0.812947
31740,C,0.917014
105686,Ad,0.995683
389718,S,0.593371
299961,C,0.241989
434991,Ad,0.833556
130889,Kl,0.435262
158676,C,0.57708
7554,Ds,0.275288
196216,Ad,0.553256
111762,C,0.474869
237604,Kl,0.402611
95011,V,0.99957
149428,C,0.288948
56474,S,0.842057
90219,S,0.232475
192546,Ds,0.395922
479939,V,0.393532
35703,S,0.991788
162836,S,0.384154
76062,Ds,0.651395
395365,Ds,0.523668
221783,S,0.575919
17843,Ds,0.727019
96666,Ds,0.552779
202100,Ds,0.779628
70213,Kl,0.520622
244942,S,0.412154
59040,Kl,0.418606
83565,Ds,0.843511
73157,S,0.647158
112967,S,0.72836
76252,C,0.62949
164742,C,0.509021
51293,Bk,0.629166
51357,C,0.433373
52649,C,0.490007
99011,Ad,0.475204
172377,Kl,0.268339
46056,Ds,0.917688
1287,Cgx,0.942511
89366,V,0.549997
78325,S,0.590043
94875,S,0.93041
59336,V,0.782813
169877,Kl,0.364371
22002,Ds,0.6851
113675,S,0.538145
96393,Bk,0.395961
94451,V,0.936298
234029,Bk,0.481297
68356,Ds,0.445548
162674,Ds,0.526489
1039,C,0.522134
2006 TT61,Ad,0.562571
355752,Ad,0.490589
286912,C,0.396983
122880,Ad,0.433932
294469,Ad,0.872196
297046,C,0.46383
243182,Ad,0.375925
28525,S,0.996719
169875,S,0.325104
81934,C,0.504238
286904,Ds,0.318292
54646,S,0.557395
203413,Ds,0.340435
121260,C,0.474958
132891,S,0.40462
172322,Bk,0.355851
105391,C,0.542044
30172,Ds,0.585435
82869,Ds,0.699805
164330,Ds,0.399565
60585,S,0.55713
48611,S,0.925433
76183,Kl,0.86956
20327,Bk,0.552317
3585,Cgx,0.609799
11669,Bk,0.455478
31780,Kl,0.506864
7011,Kl,0.930059
17323,Kl,0.699128
34720,S,0.683366
103031,C,0.641517
37291,Ds,0.557942
131772,S,0.525886
139983,S,0.561452
14941,S,0.973583
234152,S,0.59785
32391,Kl,0.35384
354560,Ad,0.552945
245818,Ds,0.527757
298725,Ad,0.825065
351951,Ad,0.611034
100117,Ad,0.495274
53444,Ds,0.617317
61757,V,0.805916
446730,V,0.716128
138388,Ds,0.503784
44837,S,0.617891
207757,Ds,0.717621
97177,S,0.711503
68754,V,0.329553
38270,C,0.625766
243813,V,0.853249
75466,Ad,0.967922
293736,Ad,0.717005
285572,Ds,0.361839
58484,C,0.323862
133372,S,0.366911
210512,S,0.387574
160721,S,0.436706
49136,S,0.921687
23802,Xt,0.456374
283836,Ad,0.97833
292162,Ad,0.68167
195036,Ds,0.662819
20479,S,0.748191
2011 LS14,Ad,0.605632
52668,Ad,0.722435
29646,Ds,0.464429
33620,S,0.404897
28933,S,0.563235
32344,C,0.706612
141249,Ds,0.871077
81958,Kl,0.372056
59169,S,0.997376
56842,S,0.548013
34678,Kl,0.561973
206662,Ds,0.392649
46505,Kl,0.559384
98924,S,0.973798
404828,Ds,0.286803
163327,S,0.710413
60791,C,0.325853
211846,Ds,0.428641
350113,S,0.551527
46574,Ds,0.749342
98355,V,0.999887
70537,S,0.68364
133712,S,0.420236
206923,Kl,0.300445
23782,Kl,0.386173
138572,C,0.593698
59233,S,0.890977
53419,Ds,0.491511
59411,S,0.985749
98973,Ad,0.55158
206400,Ds,0.328892
297383,S,0.613405
301162,Ad,0.497064
79473,S,0.548474
29384,V,1.0
44824,Kl,0.309115
283191,C,0.436291
117707,S,0.724828
93059,C,0.631696
103338,S,0.517332
238437,Ds,0.232417
94545,S,0.552662
139724,S,0.438821
44387,S,0.650636
288637,Ad,0.367569
113852,Ds,0.321771
101115,S,0.405494
85590,Ad,0.766375
169746,Ad,0.954933
292175,Ad,0.998883
84572,S,0.630034
748,Ds,0.78019
234025,S,0.848388
285084,Ds,0.485402
6688,Cgx,0.891225
34331,Ds,0.575003
61582,C,0.38212
52093,C,0.392893
59188,S,0.96264
131613,S,0.719552
246114,Ds,0.603185
145404,C,0.721782
239051,Ds,0.437992
205303,S,0.352053
156003,Ds,0.234683
68042,C,0.949604
14613,S,1.0
298623,S,0.819364
193926,Ad,0.540568
18624,Ds,0.917237
309211,Ds,0.460979
138622,C,0.351631
20190,Ds,0.368295
89416,S,0.685052
293658,Ds,0.552294
62084,Bk,0.573428
115088,C,0.343119
307159,Ad,0.261496
204682,V,0.339405
161741,Ds,0.550998
44827,S,0.99517
151103,Ds,0.684969
61451,C,0.983613
103482,Ds,0.4817
49404,Kl,0.956595
60478,Kl,0.293165
37503,C,0.623677
213189,C,0.487085
76211,Ds,0.249569
19382,C,0.59037
237914,S,0.383782
67459,Kl,0.331084
157968,Ad,0.90721
285632,C,0.343835
91304,Ds,0.780365
128672,Ds,0.531381
79111,S,0.69555
105290,Bk,0.381016
146110,Cgx,0.394295
91027,Ds,0.401721
285686,S,0.457671
139896,C,0.246556
1200,Cgx,0.999431
122634,Ds,0.720382
140909,Kl,0.258843
172269,Ds,0.796912
396,Cgx,0.870516
22209,C,0.693669
51683,Bk,0.379539
53738,S,0.241431
3536,V,1.0
297409,Ds,0.424703
167238,Ds,0.828733
92635,V,0.998211
130035,V,0.5513
173956,Ad,0.708422
44594,Ds,0.468332
288638,S,0.528897
129145,Ad,0.204301
23437,S,0.999805
131862,C,0.369085
66259,Ad,0.392474
52732,Ds,0.506512
15671,Ds,0.493193
138602,C,0.350445
13734,Ad,0.409054
209221,Ad,0.811383
79113,Ds,0.425146
299491,C,0.434859
284433,Ds,0.672776
49465,Ds,0.595928
30324,C,0.221738
246187,V,0.437748
167415,S,0.574343
140146,V,0.617433
58251,S,0.931437
94387,S,0.74617
103873,S,0.607333
34686,S,1.0
49342,C,0.498571
99402,V,0.505331
31109,V,0.466706
88325,S,0.443488
70520,Ds,0.621988
43767,S,0.611282
76596,S,0.531065
185906,S,0.526251
133568,V,0.798495
295336,Ad,0.625293
103202,C,0.730648
297449,V,0.690263
99055,S,0.309129
164974,S,0.82247
389680,Ds,0.468185
92815,Ds,0.618099
49402,S,0.291586
37087,C,0.504963
154792,S,0.66206
200366,S,0.650156
32843,Ds,0.607058
56667,S,0.814682
235021,Ds,0.555506
30738,S,0.601424
33430,S,0.861007
39917,V,0.766068
51133,Ds,0.730403
3675,S,0.783566
42308,S,0.630091
56441,V,0.743011
293968,Ad,0.534542
122212,S,0.373287
34015,S,0.581395
61769,Ds,0.777261
127881,C,0.396567
45799,S,0.865409
68554,Kl,0.277436
46719,Ds,0.727463
285657,Ds,0.409513
35759,Cgx,0.483513
163843,Ds,0.624849
7880,C,0.979297
92753,S,0.592797
31037,Ds,0.672978
161387,V,0.456574
133131,V,0.538681
56862,Ds,0.502835
82022,C,0.284301
1014,Cgx,0.542156
359637,Ad,0.549477
8676,Ds,0.99859
19226,Ds,0.959284
61215,C,0.721354
135102,Cgx,0.314341
14845,Ds,0.971522
234024,S,0.355433
18135,C,0.782585
52919,C,0.406592
16686,Cgx,0.677057
78521,C,0.530223
94413,V,0.996173
245555,S,0.377393
171472,V,0.914277
172178,Ds,0.688138
155789,C,0.461653
215298,Ad,0.730439
206094,Ad,0.995377
25482,Kl,0.498764
101321,C,0.793041
63520,S,0.588075
288634,V,0.461433
162704,V,0.393762
56789,S,0.618724
114828,V,1.0
164885,S,0.343016
77250,S,0.233281
15211,S,0.566873
159412,Ds,0.499082
138769,Ds,0.629984
170669,Ds,0.434322
121051,Ds,0.530094
4429,S,1.0
65399,Ad,0.727791
144629,Ad,0.465622
210672,S,0.279672
118271,C,0.335451
288823,Ad,0.40328
16571,Cgx,0.392617
285614,Ad,0.593019
148351,Kl,0.389136
8358,S,0.562862
16220,S,0.936624
205331,Ds,0.351433
102356,S,0.458605
13665,S,0.893957
83531,S,0.272484
110627,Ds,0.365339
26507,C,0.549427
143678,Ds,0.875454
69288,C,0.827326
174999,Ad,0.588733
83372,S,0.241353
102524,S,0.63885
44329,S,0.999376
70797,Ds,0.396766
38198,S,0.996726
30870,S,0.368034
103330,V,0.967597
70861,V,0.492027
7686,S,0.999887
100132,C,0.314492
203537,V,0.978656
37130,S,0.966286
102209,S,0.447342
62098,C,0.683732
56681,V,0.659917
4927,S,0.999899
58088,S,0.700249
103340,V,0.51019
298947,Ad,0.711592
343161,Ds,0.891161
92703,C,0.709419
206435,Ad,0.504228
92642,S,0.868868
31819,Ds,0.986104
18933,Ds,0.59281
150050,Ad,0.887893
114639,Ad,0.473035
